Category,Brand,Ordered_total,Orders_total_dynamics,Products_ordered,Average_price,Average_price_dynamics,Number_of_sellers,Number_of_clusters,Redeemed_orders_share,Share_in_category
Sofas_and_Armchairs,Beneli,99395740,0.0,3513,28294,0.11,5,25,0.825,0.004
Sofas_and_Armchairs,ДИВАН НЕ МЕБЕЛЬ,98543739,-0.23,7464,13203,0.08,3,28,0.831,0.004
Sofas_and_Armchairs,ОЛИМП ФАБРИКА МЕБЕЛИ,95740059,-0.04,2630,36403,0.14,2,25,0.7509999999999999,0.004
Sofas_and_Armchairs,ALITO ФАБРИКА МЕБЕЛИ,95558303,3.01,3966,24094,0.19,1,25,0.907,0.004
Sofas_and_Armchairs,mebelnavsesto,93891133,1.88,1504,62428,0.37,1,8,0.878,0.004
Sofas_and_Armchairs,Оникс,91500319,0.23,4075,22454,0.23,3,24,0.8690000000000001,0.004
Sofas_and_Armchairs,Salotti,91049354,0.68,7105,12815,0.02,6,27,0.81,0.004
Sofas_and_Armchairs,НОНТОН,85456676,2.26,4727,18078,0.39,2,25,0.841,0.004
Sofas_and_Armchairs,CITYHD,81661849,0.0,3034,26916,0.0,2,20,0.843,0.004
Sofas_and_Armchairs,МЯГКАЯ ПОСАДКА,80191197,5.49,6463,12408,0.18,1,28,0.8909999999999999,0.004
Sofas_and_Armchairs,Мебель 7Я,78177931,0.43,1430,54670,0.28,4,18,0.762,0.003
Sofas_and_Armchairs,Меббери,77037794,7.23,3143,24511,0.1,4,23,0.8759999999999999,0.003
Sofas_and_Armchairs,СМ-Мебель,75354999,4.28,5088,14810,0.0,1,26,0.892,0.003
Sofas_and_Armchairs,Олмеко,68978057,3.08,3863,17856,0.05,4,27,0.863,0.003
Sofas_and_Armchairs,RONUM,68492509,1.6,4872,14058,-0.03,1,25,0.883,0.003
Sofas_and_Armchairs,LIDECOYA,68470338,2.26,2050,33400,0.47,1,25,0.8690000000000001,0.003
Sofas_and_Armchairs,КРЕСЛО ПРОФИ,66885122,-0.04,4987,13412,0.04,2,27,0.8909999999999999,0.003
Sofas_and_Armchairs,ДИВАНИЯ,65854382,61.48,2660,24757,0.03,2,25,0.8640000000000001,0.003
Sofas_and_Armchairs,Мебель Трия,65270648,0.57,2340,27893,0.25,6,25,0.895,0.003
Sofas_and_Armchairs,PUSHE,64009308,0.66,1484,43133,0.62,3,25,0.813,0.003
Sofas_and_Armchairs,mebelrus,59675640,3.87,9925,6013,-0.87,1,25,0.961,0.003
Sofas_and_Armchairs,Skan-di-van,57360051,1.32,1988,28853,0.21,1,25,0.8540000000000001,0.003
Sofas_and_Armchairs,RIHOT,57255798,0.48,2239,25572,0.17,1,25,0.8240000000000001,0.003
Sofas_and_Armchairs,Фабрика мебели D&K,56674708,-0.25,4543,12475,-0.01,1,21,0.843,0.003
Sofas_and_Armchairs,SoftPoint,56510218,0.36,1377,41039,0.12,1,25,0.821,0.002
Sofas_and_Armchairs,КУПИЗАРУБЛИ,56508493,17.57,3038,18601,-0.03,2,5,0.711,0.002
Sofas_and_Armchairs,SALON TRON,54533936,-0.5,3690,14779,0.11,3,25,0.836,0.002
Sofas_and_Armchairs,Золотое руно,54243723,-0.2,1628,33319,0.0,7,25,0.7609999999999999,0.002
Sofas_and_Armchairs,PoyLove,53599699,1.33,2914,18394,0.16,2,26,0.885,0.002
Sofas_and_Armchairs,Седьмая карета,53101542,1.67,2003,26511,1.43,3,25,0.8590000000000001,0.002
Sofas_and_Armchairs,Диван365,53066527,0.82,3675,14440,-0.11,1,24,0.906,0.002
Sofas_and_Armchairs,Белорусская мебель Belvedere,53052884,1.02,3512,15106,0.17,2,25,0.882,0.002
Sofas_and_Armchairs,Tuo Divano,50606831,0.42,418,121069,-0.03,2,17,0.89,0.002
Sofas_and_Armchairs,Doma-M,49992810,12.7,1720,29066,0.31,7,26,0.7609999999999999,0.002
Sofas_and_Armchairs,DiHall,46784327,1.98,847,55235,0.31,1,12,0.857,0.002
Sofas_and_Armchairs,Mebior.Tech,45847182,-0.1,1605,28565,0.0,4,21,0.86,0.002
Sofas_and_Armchairs,Furniture Of The Future,44922648,3.54,611,73523,0.34,1,15,0.889,0.002
Sofas_and_Armchairs,AH!DIVAN,42994875,0.36,862,49878,0.49,1,8,0.914,0.002
Sofas_and_Armchairs,Диваны и Диваны,41744494,0.0,1811,23051,0.0,1,17,0.787,0.002
Sofas_and_Armchairs,alpina,41634301,-0.23,1194,34870,0.16,2,25,0.8220000000000001,0.002
Sofas_and_Armchairs,Ramelka Mattress,41229445,29.97,1927,21396,0.99,1,24,0.894,0.002
Sofas_and_Armchairs,Лига Диванов,40861475,-0.26,853,47903,0.22,23,22,0.631,0.002
Sofas_and_Armchairs,"Мебельная Фабрика ""GALAXY""",40326256,0.15,1202,33549,0.21,2,8,0.8590000000000001,0.002
Sofas_and_Armchairs,МФ-КУПЕ,39979749,6.28,1656,24142,0.05,1,25,0.853,0.002
Sofas_and_Armchairs,MonoLuxe,39042573,-0.43,3114,12538,0.26,1,26,0.897,0.002
Sofas_and_Armchairs,Ахтамар,39007690,0.09,1827,21351,0.2,1,25,0.865,0.002
"Soil,_Fertilizers_&_Garden_Chemicals",Бренд отсутствует,1223335905,0.61,1748305,700,0.16,5780,31,0.916,0.1159999999999999
"Soil,_Fertilizers_&_Garden_Chemicals",Буйские удобрения,447897732,1.01,860820,520,0.23,382,30,0.94,0.043
"Soil,_Fertilizers_&_Garden_Chemicals",Fertika,416333219,0.85,386231,1078,0.29,214,29,0.928,0.04
"Soil,_Fertilizers_&_Garden_Chemicals",AVGUST,317396233,0.74,270135,1175,0.08,266,28,0.928,0.03
"Soil,_Fertilizers_&_Garden_Chemicals",Органик Микс,245823868,0.67,300959,817,0.17,93,29,0.969,0.023
"Soil,_Fertilizers_&_Garden_Chemicals",ZION,220943604,0.73,182339,1212,-0.05,73,27,0.969,0.021
"Soil,_Fertilizers_&_Garden_Chemicals",Terra Vita,210947005,0.46,321614,656,0.28,147,27,0.91,0.02
"Soil,_Fertilizers_&_Garden_Chemicals",Bona Forte,196450196,0.49,320437,613,0.24,198,29,0.949,0.019
"Soil,_Fertilizers_&_Garden_Chemicals",Агробалт,168534501,0.59,125923,1338,0.26,29,27,0.922,0.016
"Soil,_Fertilizers_&_Garden_Chemicals",ADVANCED NUTRIENTS,145368902,0.41,53997,2692,0.18,51,26,0.936,0.0139999999999999
"Soil,_Fertilizers_&_Garden_Chemicals",BioBizz,144323356,0.3,61728,2338,0.06,59,27,0.939,0.0139999999999999
"Soil,_Fertilizers_&_Garden_Chemicals",ЦИМУС,142006489,25.28,154957,916,-0.05,1,25,0.976,0.0139999999999999
"Soil,_Fertilizers_&_Garden_Chemicals",Terra Aquatica,134854477,0.54,50696,2660,0.24,70,29,0.932,0.013
"Soil,_Fertilizers_&_Garden_Chemicals",Purshat,134410972,1.26,166378,808,0.54,9,27,0.937,0.013
"Soil,_Fertilizers_&_Garden_Chemicals",Аминосил,123056226,1.72,155755,790,0.27,46,26,0.96,0.012
"Soil,_Fertilizers_&_Garden_Chemicals",ГЕРА,120922306,0.13,231330,523,0.33,106,27,0.942,0.011
"Soil,_Fertilizers_&_Garden_Chemicals",БиоМастер,117606621,0.65,159864,736,0.28,213,29,0.95,0.011
"Soil,_Fertilizers_&_Garden_Chemicals",Химактив,114032972,0.69,156717,728,-0.05,3,26,0.943,0.011
"Soil,_Fertilizers_&_Garden_Chemicals",ТД Антей,113304335,4.74,164328,690,0.17,11,26,0.903,0.011
"Soil,_Fertilizers_&_Garden_Chemicals",Сила Суздаля,107714818,1.58,163158,660,0.21,8,27,0.933,0.01
"Soil,_Fertilizers_&_Garden_Chemicals",Зеленая аптека садовода,104924697,0.79,147779,710,0.41,169,28,0.929,0.01
"Soil,_Fertilizers_&_Garden_Chemicals",ЭКО Конь,100628327,4.77,147237,683,0.22,4,27,0.935,0.01
"Soil,_Fertilizers_&_Garden_Chemicals",PLAGRON,99015789,0.56,27242,3635,0.17,65,27,0.924,0.009
"Soil,_Fertilizers_&_Garden_Chemicals",Osmocote,94902796,0.32,103277,919,0.03,76,25,0.952,0.009
"Soil,_Fertilizers_&_Garden_Chemicals",Нэст М,79915261,0.51,116921,683,0.19,147,26,0.943,0.008
"Soil,_Fertilizers_&_Garden_Chemicals",Lechuza,79580743,0.02,37843,2103,0.11,27,28,0.936,0.008
"Soil,_Fertilizers_&_Garden_Chemicals",Сад Чудес,78398755,0.84,180211,435,0.44,93,29,0.926,0.0069999999999999
"Soil,_Fertilizers_&_Garden_Chemicals",Органик+,76009541,0.52,174262,436,0.41,30,27,0.952,0.0069999999999999
"Soil,_Fertilizers_&_Garden_Chemicals",БашИнком,71219917,0.43,121786,585,0.12,149,30,0.942,0.0069999999999999
"Soil,_Fertilizers_&_Garden_Chemicals",Valagro,64518464,-0.04,77965,828,-0.04,70,27,0.944,0.006
"Soil,_Fertilizers_&_Garden_Chemicals",CREWIX AGRO,60435217,2.2,197928,305,0.59,2,27,0.932,0.006
"Soil,_Fertilizers_&_Garden_Chemicals",GoldGard,57551195,0.92,40963,1405,0.41,3,28,0.903,0.005
"Soil,_Fertilizers_&_Garden_Chemicals",ECOLOGICA,57046196,1.35,59908,952,0.26,15,27,0.95,0.005
"Soil,_Fertilizers_&_Garden_Chemicals",ABO,53222772,0.96,105921,502,-0.13,3,27,0.937,0.005
"Soil,_Fertilizers_&_Garden_Chemicals",JIFFY,52580252,0.3,53840,977,0.17,60,26,0.966,0.005
"Soil,_Fertilizers_&_Garden_Chemicals",Simplex,52472543,0.57,30727,1708,0.23,45,26,0.922,0.005
"Soil,_Fertilizers_&_Garden_Chemicals",GREEN BELT,50298715,0.13,91368,551,0.15,162,31,0.925,0.005
"Soil,_Fertilizers_&_Garden_Chemicals",Syngenta,49366830,-0.13,26297,1877,-0.08,59,27,0.905,0.005
"Soil,_Fertilizers_&_Garden_Chemicals",Фаско,47348897,0.11,97102,488,0.11,175,31,0.929,0.005
"Soil,_Fertilizers_&_Garden_Chemicals",Био-комплекс,46426511,0.49,94844,490,0.26,89,29,0.95,0.004
"Soil,_Fertilizers_&_Garden_Chemicals",HESI,42797118,0.3,21322,2007,0.0,58,26,0.942,0.004
"Soil,_Fertilizers_&_Garden_Chemicals",MASTER ROAD,42641258,0.72,42140,1012,0.29,2,28,0.8909999999999999,0.004
"Soil,_Fertilizers_&_Garden_Chemicals",Hury,40501224,508.78,86933,466,0.54,1,27,0.955,0.004
"Soil,_Fertilizers_&_Garden_Chemicals",Планета Садовод,39903701,-0.18,34476,1157,-0.06,38,28,0.946,0.004
"Soil,_Fertilizers_&_Garden_Chemicals",Bayer,39841394,0.32,24072,1655,0.07,36,26,0.906,0.004
"Soil,_Fertilizers_&_Garden_Chemicals",ЛЕТО,38312852,2.01,36264,1056,0.56,17,29,0.936,0.004
"Soil,_Fertilizers_&_Garden_Chemicals",Etisso,37731813,0.21,38305,985,0.03,47,26,0.956,0.004
"Soil,_Fertilizers_&_Garden_Chemicals",i4Technology,37251711,0.6,5614,6636,0.04,25,27,0.925,0.004
"Soil,_Fertilizers_&_Garden_Chemicals",Коршун,36749469,0.86,17260,2129,-0.06,15,29,0.932,0.003
"Soil,_Fertilizers_&_Garden_Chemicals",Rastea,36656219,0.52,19810,1850,0.42,37,27,0.935,0.003
"Soil,_Fertilizers_&_Garden_Chemicals",ЛОМОНОСОФФ,36372934,0.3,86286,422,0.21,1,26,0.962,0.003
"Soil,_Fertilizers_&_Garden_Chemicals",Terra Forte,35603100,0.94,53926,660,0.24,19,27,0.905,0.003
"Soil,_Fertilizers_&_Garden_Chemicals",ORGAMIN,35486254,0.31,59191,600,0.27,5,25,0.942,0.003
"Soil,_Fertilizers_&_Garden_Chemicals",GHE,35436666,-0.22,15713,2255,-0.05,35,25,0.925,0.003
"Soil,_Fertilizers_&_Garden_Chemicals",АГРОНОМИКА,34956705,31.13,37866,923,0.18,1,26,0.944,0.003
"Soil,_Fertilizers_&_Garden_Chemicals",ЭкоДачник,34559949,0.52,33588,1029,0.09,31,26,0.959,0.003
"Soil,_Fertilizers_&_Garden_Chemicals",Ваше хозяйство ВХ,33606700,0.08,60420,556,0.22,135,29,0.931,0.003
"Soil,_Fertilizers_&_Garden_Chemicals",ProFit,30663930,-0.24,34037,901,0.01,13,26,0.965,0.003
"Soil,_Fertilizers_&_Garden_Chemicals",Terrise,30084515,0.0,57998,519,0.0,1,19,0.962,0.003
"Soil,_Fertilizers_&_Garden_Chemicals",Селигер-Агро,29742720,1.12,75896,392,0.05,15,26,0.906,0.003
"Soil,_Fertilizers_&_Garden_Chemicals",ЭкспертБиоОрганик,29724923,2.35,37105,801,0.26,3,26,0.93,0.003
"Soil,_Fertilizers_&_Garden_Chemicals",Home and Kitchen,29155281,-0.23,28766,1014,0.04,6,27,0.949,0.003
"Soil,_Fertilizers_&_Garden_Chemicals",GREEN LIFE,28639634,6.08,66265,432,0.22,1,26,0.963,0.003
"Soil,_Fertilizers_&_Garden_Chemicals",почвогрунт,27747118,35.34,54135,513,0.09,2,26,0.935,0.003
"Soil,_Fertilizers_&_Garden_Chemicals",ZOOКОРМ,27348347,1.91,33844,808,0.09,1,25,0.969,0.003
"Soil,_Fertilizers_&_Garden_Chemicals",PODKORMIN,27193493,0.88,39407,690,0.24,3,26,0.941,0.003
"Soil,_Fertilizers_&_Garden_Chemicals",Акимцев,26977626,0.45,173611,155,-0.82,4,28,0.823,0.003
"Soil,_Fertilizers_&_Garden_Chemicals",Canna,26515222,0.51,6356,4172,0.17,22,26,0.933,0.003
"Soil,_Fertilizers_&_Garden_Chemicals",Peter Peat,26436715,0.77,40719,649,0.15,62,27,0.8859999999999999,0.003
"Soil,_Fertilizers_&_Garden_Chemicals",LOMONOSOFF,26413828,2.79,63282,417,0.3,1,25,0.963,0.003
"Soil,_Fertilizers_&_Garden_Chemicals",BIOSFERA O,25673683,12900.35,36708,699,-0.65,2,26,0.963,0.002
"Soil,_Fertilizers_&_Garden_Chemicals",Огородник,24814742,0.36,39644,626,-0.03,54,28,0.922,0.002
"Soil,_Fertilizers_&_Garden_Chemicals",Growth Technology,23706280,0.27,13182,1798,0.14,34,27,0.943,0.002
"Soil,_Fertilizers_&_Garden_Chemicals",HB-101,23442898,0.8,39405,595,-0.26,38,25,0.965,0.002
"Soil,_Fertilizers_&_Garden_Chemicals",Seramis,23423945,0.31,18150,1291,0.05,18,26,0.949,0.002
"Soil,_Fertilizers_&_Garden_Chemicals",Rockmelt,23097887,0.9,18667,1237,0.43,19,25,0.93,0.002
"Soil,_Fertilizers_&_Garden_Chemicals",UGro,22898217,1.23,17162,1334,-0.08,51,27,0.944,0.002
"Soil,_Fertilizers_&_Garden_Chemicals",FUJIMA,22483029,0.88,31317,718,0.45,5,26,0.972,0.002
"Soil,_Fertilizers_&_Garden_Chemicals",Грунт Руслана,22231520,30.78,35579,625,-0.38,1,27,0.96,0.002
"Soil,_Fertilizers_&_Garden_Chemicals","Люби, Выращивай",21250581,86.44,28234,753,0.06,11,25,0.968,0.002
"Soil,_Fertilizers_&_Garden_Chemicals",АгроМастер,21114795,0.07,16853,1253,0.55,33,27,0.939,0.002
"Soil,_Fertilizers_&_Garden_Chemicals",Долина плодородия,20976786,1.01,50091,419,0.4,80,28,0.933,0.002
"Soil,_Fertilizers_&_Garden_Chemicals",Аминогумус,20914227,1.57,18550,1127,0.0,1,25,0.973,0.002
"Soil,_Fertilizers_&_Garden_Chemicals",Catuse,20543592,0.39,22009,933,0.13,1,26,0.957,0.002
"Soil,_Fertilizers_&_Garden_Chemicals",Сельхозтрест,20525773,3.08,81038,253,-0.12,3,27,0.934,0.002
"Soil,_Fertilizers_&_Garden_Chemicals",Пермагробизнес,20512173,0.65,55062,373,-0.23,68,27,0.942,0.002
"Soil,_Fertilizers_&_Garden_Chemicals",EcoTree,19824198,0.28,25900,765,0.23,2,27,0.889,0.002
"Soil,_Fertilizers_&_Garden_Chemicals",Велторф,19424310,0.08,46825,415,0.26,10,26,0.927,0.002
"Soil,_Fertilizers_&_Garden_Chemicals",Akkerman,19301227,49.48,27045,714,0.4,3,25,0.913,0.002
"Soil,_Fertilizers_&_Garden_Chemicals",Фабрика грунтов,19056224,-0.01,37236,512,1.13,37,27,0.91,0.002
"Soil,_Fertilizers_&_Garden_Chemicals",Sez5nov,18987086,0.46,15353,1237,0.26,1,24,0.968,0.002
"Soil,_Fertilizers_&_Garden_Chemicals",SHAHCOAL,18981562,0.39,42634,445,0.09,6,25,0.958,0.002
"Soil,_Fertilizers_&_Garden_Chemicals",СТК,18639393,0.85,73510,254,0.07,36,29,0.961,0.002
"Soil,_Fertilizers_&_Garden_Chemicals",ЭКОСС,18591779,5.75,31670,587,0.32,7,26,0.962,0.002
"Soil,_Fertilizers_&_Garden_Chemicals",Доброцвет,18390644,1.86,33364,551,0.51,13,26,0.954,0.002
"Soil,_Fertilizers_&_Garden_Chemicals",tutAGRO,18387785,11.92,20764,886,0.1,10,25,0.964,0.002
"Soil,_Fertilizers_&_Garden_Chemicals",HomeGrow,17976644,0.77,23730,758,-0.01,2,25,0.932,0.002
"Soil,_Fertilizers_&_Garden_Chemicals",Та самая Маша,17952394,1.55,20914,858,0.05,2,25,0.962,0.002
"Soil,_Fertilizers_&_Garden_Chemicals",ТЕРРАМИН,17837634,1.56,24709,722,0.05,3,26,0.931,0.002
"Soil,_Fertilizers_&_Garden_Chemicals",Параньгинское торфопредприятие,17515334,3.45,18948,924,0.41,19,26,0.916,0.002
Soldering_Equipment,Бренд отсутствует,989078099,0.67,1263786,783,-0.17,5749,30,0.903,0.266
Soldering_Equipment,Sumsour,248875722,1.92,115720,2151,0.48,9,29,0.94,0.067
Soldering_Equipment,FNIRSI,94804557,2.13,20246,4683,0.15,95,30,0.89,0.025
Soldering_Equipment,REXANT,86534458,0.46,171952,503,0.16,193,30,0.939,0.023
Soldering_Equipment,ELEMENT,82955267,0.7,27679,2997,-0.1,39,29,0.924,0.022
Soldering_Equipment,Wanptek,73764906,0.08,11475,6428,0.11,83,29,0.911,0.02
Soldering_Equipment,Solins,59664861,1.19,132492,450,0.05,60,30,0.951,0.016
Soldering_Equipment,SUGON,46315683,0.26,4003,11570,-0.09,44,27,0.866,0.012
Soldering_Equipment,Mechanic,41408617,0.91,73791,561,0.25,85,29,0.961,0.011
Soldering_Equipment,KADA,37138624,0.15,10679,3478,0.07,8,28,0.922,0.01
Soldering_Equipment,YICITY,35733979,2.79,29721,1202,-0.05,14,28,0.953,0.01
Soldering_Equipment,ATTEN,35105772,0.42,5436,6458,0.05,38,28,0.907,0.009
Soldering_Equipment,W.E.P,34587919,0.18,12866,2688,0.02,9,28,0.935,0.009
Soldering_Equipment,ПМП,33753080,2.29,55155,612,0.14,25,29,0.96,0.009
Soldering_Equipment,Паялово,33164381,0.0,26433,1255,0.0,2,29,0.954,0.009
Soldering_Equipment,cnczone,31500015,0.0,106,297170,0.0,1,14,0.217,0.008
Soldering_Equipment,N Group,30239830,2.68,30190,1002,0.15,2,29,0.954,0.008
Soldering_Equipment,PKBFLOW,28620081,16.47,12866,2224,0.42,8,28,0.957,0.008
Soldering_Equipment,Castolin,26992634,0.73,23756,1136,0.06,43,29,0.92,0.0069999999999999
Soldering_Equipment,AIXUN,25714462,1.17,2538,10132,-0.15,13,29,0.8809999999999999,0.0069999999999999
Soldering_Equipment,NICE-POWER,24871849,4.84,2869,8669,-0.07,13,28,0.918,0.0069999999999999
Soldering_Equipment,ZeepDeep,23610698,0.0,29380,804,0.03,16,29,0.937,0.006
Soldering_Equipment,РадиоТочка,23242084,0.4,67064,347,0.04,6,29,0.959,0.006
Soldering_Equipment,Помощник,22600546,0.64,19460,1161,0.12,18,29,0.936,0.006
Soldering_Equipment,SEQURE,22573211,5.27,3646,6191,0.14,18,28,0.915,0.006
Soldering_Equipment,MINIWARE,22369481,0.17,2828,7910,0.3,5,28,0.913,0.006
Soldering_Equipment,ТехноПайка,21586936,0.9,56670,381,0.4,57,29,0.956,0.006
Soldering_Equipment,Dremel,21287963,-0.14,3802,5599,0.06,71,27,0.853,0.006
Soldering_Equipment,Quicko,20885737,0.54,10705,1951,0.05,34,29,0.926,0.006
Soldering_Equipment,Quick,19992269,0.68,2437,8204,-0.07,37,28,0.888,0.005
Soldering_Equipment,Romanky,18705137,3.01,22065,848,0.27,1,29,0.953,0.005
Soldering_Equipment,S-WELD,18544839,21.27,32989,562,0.98,1,27,0.954,0.005
Soldering_Equipment,СмолТехноХим,18171498,1.29,39420,461,0.39,19,29,0.954,0.005
Soldering_Equipment,STORP,17826132,0.0,31537,565,0.0,4,29,0.945,0.005
Soldering_Equipment,Kraftool,16730810,1.75,4285,3905,0.29,82,28,0.894,0.004
Soldering_Equipment,GETZEN,16429786,0.0,8448,1945,0.0,2,22,0.942,0.004
Soldering_Equipment,Lukey,16358448,0.19,3786,4321,-0.06,23,26,0.906,0.004
Soldering_Equipment,ЭВАПРОМ,15932344,1.01,21196,752,0.76,11,28,0.958,0.004
Soldering_Equipment,Фулгур,15907686,2.47,13649,1165,-0.36,1,28,0.949,0.004
Soldering_Equipment,Graft,15898756,314.56,1752,9075,1.7,4,27,0.931,0.004
Soldering_Equipment,ПРОФИ,15296720,2.46,10574,1447,0.86,4,29,0.935,0.004
Soldering_Equipment,GVDA,15200479,0.27,2902,5238,-0.06,28,26,0.91,0.004
Soldering_Equipment,Dazzy,14980939,0.0,3572,4194,0.0,9,27,0.8690000000000001,0.004
Soldering_Equipment,SOLDER,14680895,78.11,8098,1813,0.22,3,26,0.936,0.004
Soldering_Equipment,OEM,13977283,7.55,33407,418,-0.55,22,30,0.958,0.004
Soldering_Equipment,Орбита,13929228,0.34,14076,990,0.21,20,28,0.948,0.004
Soldering_Equipment,Tool Dreams,13829724,-0.25,22106,626,-0.16,2,29,0.949,0.004
Soldering_Equipment,ЗУБР,13417386,0.56,7967,1684,0.03,107,30,0.909,0.004
Soldering_Equipment,Mooko,13206499,0.71,23321,566,-0.23,5,27,0.936,0.004
Soldering_Equipment,Мегеон,12813292,0.51,3093,4143,0.2,31,27,0.931,0.003
Soldering_Equipment,Векта 21 век,12706278,0.06,13750,924,0.17,19,29,0.963,0.003
Soldering_Equipment,janker,12672817,0.0,10019,1265,0.0,1,26,0.95,0.003
Soldering_Equipment,Aifen,12516204,3.36,928,13487,0.11,13,25,0.877,0.003
Soldering_Equipment,VARTPROM,12420851,0.0,15620,795,0.0,1,27,0.967,0.003
Soldering_Equipment,Possitox,11738444,-0.15,12578,933,0.37,4,28,0.948,0.003
Soldering_Equipment,KAINA,11723601,11.15,10759,1090,0.57,31,29,0.959,0.003
Soldering_Equipment,Помощник,11677037,12.01,19363,603,-0.15,5,28,0.938,0.003
Soldering_Equipment,Felder,11533809,-0.02,2898,3980,0.13,26,26,0.921,0.003
Soldering_Equipment,Einfil,11395790,0.12,8244,1382,-0.14,5,27,0.935,0.003
Soldering_Equipment,Keller,11219972,8.03,37064,303,0.04,22,29,0.955,0.003
Soldering_Equipment,JCD,11061894,0.62,8238,1343,-0.46,12,27,0.858,0.003
Soldering_Equipment,GREIZ,11037793,18.62,7752,1424,0.0,3,26,0.957,0.003
Soldering_Equipment,Sigma Flux,10658878,0.0,11378,937,0.0,1,23,0.968,0.003
Soldering_Equipment,YIHUA,10534159,0.4,2342,4498,0.07,47,27,0.894,0.003
Soldering_Equipment,NEWACALOX,9809291,8.71,2547,3851,0.95,12,25,0.917,0.003
Soldering_Equipment,Amperator,9789117,1.25,17366,564,0.08,4,27,0.949,0.003
Soldering_Equipment,GFY,9776037,-0.18,4180,2339,-0.17,2,27,0.936,0.003
Soldering_Equipment,ROYDEN,9768112,0.0,8040,1215,0.0,4,28,0.94,0.003
Soldering_Equipment,Антихром.рф,9556771,0.93,17223,555,0.11,1,27,0.903,0.003
Soldering_Equipment,DOCREATE,9376240,385.23,2560,3663,3.38,16,26,0.8690000000000001,0.003
Soldering_Equipment,iZapp,9234855,-0.13,11301,817,0.02,2,29,0.957,0.002
Soldering_Equipment,Интехсплав,8944418,1.86,4847,1845,0.17,2,28,0.95,0.002
Soldering_Equipment,ALIENTEK,8834205,6.48,2241,3942,0.03,13,23,0.8859999999999999,0.002
Soldering_Equipment,PINE,8750893,-0.05,1161,7537,0.05,5,25,0.907,0.002
Soldering_Equipment,KORAD,8631667,0.84,676,12769,-0.02,6,27,0.8909999999999999,0.002
Soldering_Equipment,Miniware,8608055,-0.12,1614,5333,0.03,23,26,0.92,0.002
Soldering_Equipment,HANGELL,8255427,0.0,2121,3892,0.0,4,16,0.927,0.002
Soldering_Equipment,Продиэл,7948208,0.63,11594,686,-0.13,2,28,0.926,0.002
Soldering_Equipment,Miniware,7815442,-0.12,3873,2018,-0.35,4,27,0.945,0.002
Soldering_Equipment,NGY,7433047,1.37,5914,1257,-0.02,6,27,0.959,0.002
Soldering_Equipment,VOCRV,7408540,1.03,1356,5464,-0.07,4,27,0.917,0.002
Soldering_Equipment,ACHI,7205415,2.82,91,79180,0.13,3,21,0.912,0.002
Soldering_Equipment,Kige,7129160,0.71,1823,3911,0.0,5,25,0.932,0.002
Soldering_Equipment,KSGER,7117940,0.45,2842,2505,-0.17,6,22,0.899,0.002
Soldering_Equipment,DAYREX,6990910,0.05,1525,4584,0.13,21,27,0.921,0.002
Soldering_Equipment,Yarboly,6954881,0.17,2773,2508,-0.14,12,26,0.917,0.002
Soldering_Equipment,OLDI'K,6860312,4.47,6308,1088,0.28,2,27,0.929,0.002
Soldering_Equipment,Global Goods,6857997,-0.03,6529,1050,-0.06,4,28,0.963,0.002
Soldering_Equipment,Proskit,6675384,0.61,4003,1668,-0.15,32,27,0.91,0.002
Soldering_Equipment,Уют для дома,6361655,5.32,1904,3341,-0.08,1,25,0.923,0.002
Soldering_Equipment,KELLYSHUN,6216184,3.25,3452,1801,0.14,2,26,0.91,0.002
Soldering_Equipment,Feji,6212856,0.77,4459,1393,0.25,1,29,0.93,0.002
Soldering_Equipment,VERDO,6212068,14.77,522,11901,-0.31,1,26,0.92,0.002
Soldering_Equipment,Armdotal,6023488,0.0,11219,537,0.0,2,23,0.945,0.002
Soldering_Equipment,Solder Chemi,6013575,14.0,2456,2449,0.06,2,27,0.944,0.002
Soldering_Equipment,Термолюкс,6001673,0.43,9849,609,0.19,14,29,0.948,0.002
Soldering_Equipment,Stayer,5992707,0.3,2743,2185,0.12,84,30,0.899,0.002
Soldering_Equipment,Pine64,5951265,93.03,821,7249,1.41,3,27,0.911,0.002
Soldering_Equipment,Batme,5833216,16.29,10415,560,0.31,3,29,0.944,0.002
Soldering_Equipment,INSKAM,5829445,0.0,929,6275,0.0,3,20,0.9,0.002
Sound_Cards,Focusrite,142456245,0.02,7467,19078,0.06,91,29,0.843,0.24
Sound_Cards,AUDIENT,90808741,1.28,4362,20818,-0.06,39,29,0.828,0.153
Sound_Cards,Arturia,70498281,0.25,3914,18012,0.13,34,29,0.861,0.119
Sound_Cards,Behringer,67762217,0.15,7409,9146,0.09,48,30,0.851,0.114
Sound_Cards,Creative,37890652,0.08,3528,10740,0.0,58,28,0.8009999999999999,0.064
Sound_Cards,Universal Audio,21787508,0.37,545,39977,-0.13,37,26,0.787,0.037
Sound_Cards,MOTU,20724173,0.59,535,38737,0.03,17,27,0.809,0.035
Sound_Cards,Бренд отсутствует,17692641,-0.37,21128,837,-0.39,177,30,0.887,0.03
